dt,dt_iso,city_id,city_name,lat,lon,temp,temp_min,temp_max,pressure,sea_level,grnd_level,humidity,wind_speed,wind_deg,rain_1h,rain_3h,rain_24h,rain_today,snow_1h,snow_3h,snow_24h,snow_today,clouds_all,weather_id,weather_main,weather_description,weather_icon
1533085200,2018-08-01 01:00:00 +0000 UTC,4366164,,,,298.39,297.15,300.15,1018,,,78,2,120,,,,,,,,,1,211,Thunderstorm,proximity thunderstorm,11n
1533088800,2018-08-01 02:00:00 +0000 UTC,4366164,,,,298.21,296.15,300.15,1018,,,78,2,159,,,,,,,,,40,300,Drizzle,light intensity drizzle,09n
1533088800,2018-08-01 02:00:00 +0000 UTC,4366164,,,,298.21,296.15,300.15,1018,,,78,2,159,,,,,,,,,40,501,Rain,moderate rain,10n
1533088800,2018-08-01 02:00:00 +0000 UTC,4366164,,,,298.21,296.15,300.15,1018,,,78,2,159,,,,,,,,,40,701,Mist,mist,50n
1533092400,2018-08-01 03:00:00 +0000 UTC,4366164,,,,296.96,296.15,298.15,1018,,,88,2,159,,,,,,,,,40,500,Rain,light rain,10n
1533096000,2018-08-01 04:00:00 +0000 UTC,4366164,,,,296.74,295.15,299.15,1017,,,94,2,159,,,,,,,,,40,502,Rain,heavy intensity rain,10n
1533096000,2018-08-01 04:00:00 +0000 UTC,4366164,,,,296.74,295.15,299.15,1017,,,94,2,159,,,,,,,,,40,701,Mist,mist,50n
1533099600,2018-08-01 05:00:00 +0000 UTC,4366164,,,,296.62,295.15,299.15,1017,,,94,2,140,,,,,,,,,75,502,Rain,heavy intensity rain,10n
1533099600,2018-08-01 05:00:00 +0000 UTC,4366164,,,,296.62,295.15,299.15,1017,,,94,2,140,,,,,,,,,75,701,Mist,mist,50n
1533099600,2018-08-01 05:00:00 +0000 UTC,4366164,,,,296.62,295.15,299.15,1017,,,94,2,140,,,,,,,,,75,300,Drizzle,light intensity drizzle,09n
1533103200,2018-08-01 06:00:00 +0000 UTC,4366164,,,,297.03,295.15,299.15,1016,,,94,5,160,,,,,,,,,75,502,Rain,heavy intensity rain,10n
1533103200,2018-08-01 06:00:00 +0000 UTC,4366164,,,,297.03,295.15,299.15,1016,,,94,5,160,,,,,,,,,75,300,Drizzle,light intensity drizzle,09n
1533103200,2018-08-01 06:00:00 +0000 UTC,4366164,,,,297.03,295.15,299.15,1016,,,94,5,160,,,,,,,,,75,701,Mist,mist,50n
1533103200,2018-08-01 06:00:00 +0000 UTC,4366164,,,,297.03,295.15,299.15,1016,,,94,5,160,,,,,,,,,75,200,Thunderstorm,thunderstorm with light rain,11n
1533106800,2018-08-01 07:00:00 +0000 UTC,4366164,,,,296.86,295.15,298.15,1017,,,94,2,160,,,,,,,,,90,202,Thunderstorm,thunderstorm with heavy rain,11n
1533106800,2018-08-01 07:00:00 +0000 UTC,4366164,,,,296.86,295.15,298.15,1017,,,94,2,160,,,,,,,,,90,701,Mist,mist,50n
1533106800,2018-08-01 07:00:00 +0000 UTC,4366164,,,,296.86,295.15,298.15,1017,,,94,2,160,,,,,,,,,90,502,Rain,heavy intensity rain,10n
1533110400,2018-08-01 08:00:00 +0000 UTC,4366164,,,,296.03,294.15,297.15,1016,,,100,2,270,,,,,,,,,75,502,Rain,heavy intensity rain,10n
1533110400,2018-08-01 08:00:00 +0000 UTC,4366164,,,,296.03,294.15,297.15,1016,,,100,2,270,,,,,,,,,75,701,Mist,mist,50n
1533110400,2018-08-01 08:00:00 +0000 UTC,4366164,,,,296.03,294.15,297.15,1016,,,100,2,270,,,,,,,,,75,211,Thunderstorm,proximity thunderstorm,11n
1533114000,2018-08-01 09:00:00 +0000 UTC,4366164,,,,296.16,295.15,298.15,1016,,,88,2,214,,,,,,,,,75,500,Rain,light rain,10n
1533117600,2018-08-01 10:00:00 +0000 UTC,4366164,,,,296.03,294.15,298.15,1017,,,94,2,214,,,,,,,,,90,804,Clouds,overcast clouds,04n
1533121200,2018-08-01 11:00:00 +0000 UTC,4366164,,,,296.09,294.15,298.15,1017,,,94,3,190,,,,,,,,,90,701,Mist,mist,50d
1533124800,2018-08-01 12:00:00 +0000 UTC,4366164,,,,296.4,295.15,297.15,1017,,,94,4,200,,,,,,,,,90,804,Clouds,overcast clouds,04d
1533128400,2018-08-01 13:00:00 +0000 UTC,4366164,,,,297.65,295.15,300.15,1018,,,88,5,200,,,,,,,,,90,804,Clouds,overcast clouds,04d
1533132000,2018-08-01 14:00:00 +0000 UTC,4366164,,,,298.97,297.15,301.15,1018,,,74,5,220,,,,,,,,,75,803,Clouds,broken clouds,04d
1533135600,2018-08-01 15:00:00 +0000 UTC,4366164,,,,299.74,298.15,301.15,1018,,,74,6,220,,,,,,,,,75,803,Clouds,broken clouds,04d
1533139200,2018-08-01 16:00:00 +0000 UTC,4366164,,,,300.44,299.15,302.15,1018,,,69,7,210,,,,,,,,,75,803,Clouds,broken clouds,04d
1533142800,2018-08-01 17:00:00 +0000 UTC,4366164,,,,301.46,300.15,302.15,1017,,,69,2,190,,,,,,,,,90,804,Clouds,overcast clouds,04d
1533146400,2018-08-01 18:00:00 +0000 UTC,4366164,,,,302.04,300.15,304.15,1017,,,69,3,200,,,,,,,,,90,804,Clouds,overcast clouds,04d
1533150000,2018-08-01 19:00:00 +0000 UTC,4366164,,,,302.99,302.15,304.15,1017,,,62,3,180,,,,,,,,,40,802,Clouds,scattered clouds,03d
1533153600,2018-08-01 20:00:00 +0000 UTC,4366164,,,,303.65,303.15,304.15,1016,,,58,3,190,,,,,,,,,75,803,Clouds,broken clouds,04d
1533157200,2018-08-01 21:00:00 +0000 UTC,4366164,,,,303.98,303.15,305.15,1016,,,55,4,190,,,,,,,,,40,802,Clouds,scattered clouds,03d
1533160800,2018-08-01 22:00:00 +0000 UTC,4366164,,,,303.9,302.15,305.15,1016,,,55,3,180,,,,,,,,,1,800,Clear,sky is clear,01d
1533164400,2018-08-01 23:00:00 +0000 UTC,4366164,,,,303.86,303.15,305.15,1016,,,62,2,190,,,,,,,,,40,721,Haze,haze,50d
1533168000,2018-08-02 00:00:00 +0000 UTC,4366164,,,,302.8,301.15,304.15,1016,,,62,3,190,,,,,,,,,40,802,Clouds,scattered clouds,03d
1533171600,2018-08-02 01:00:00 +0000 UTC,4366164,,,,301.34,300.15,302.15,1017,,,66,2,180,,,,,,,,,1,800,Clear,sky is clear,01n
1533175200,2018-08-02 02:00:00 +0000 UTC,4366164,,,,300.1,296.15,303.15,1017,,,69,2,180,,,,,,,,,75,211,Thunderstorm,thunderstorm,11n
1533178800,2018-08-02 03:00:00 +0000 UTC,4366164,,,,299.16,295.15,302.15,1019,,,74,4,280,,,,,,,,,75,500,Rain,light rain,10n
1533178800,2018-08-02 03:00:00 +0000 UTC,4366164,,,,299.16,295.15,302.15,1019,,,74,4,280,,,,,,,,,75,211,Thunderstorm,proximity thunderstorm,11n
1533182400,2018-08-02 04:00:00 +0000 UTC,4366164,,,,297.88,294.15,301.15,1019,,,94,3,208,,,,,,,,,75,502,Rain,heavy intensity rain,10n
1533182400,2018-08-02 04:00:00 +0000 UTC,4366164,,,,297.88,294.15,301.15,1019,,,94,3,208,,,,,,,,,75,211,Thunderstorm,proximity thunderstorm,11n
1533186000,2018-08-02 05:00:00 +0000 UTC,4366164,,,,297.71,294.15,301.15,1019,,,88,4,198,,,,,,,,,40,501,Rain,moderate rain,10n
1533186000,2018-08-02 05:00:00 +0000 UTC,4366164,,,,297.71,294.15,301.15,1019,,,88,4,198,,,,,,,,,40,701,Mist,mist,50n
1533189600,2018-08-02 06:00:00 +0000 UTC,4366164,,,,297.32,294.15,300.15,1019,,,94,4,198,,,,,,,,,75,701,Mist,mist,50n
1533189600,2018-08-02 06:00:00 +0000 UTC,4366164,,,,297.32,294.15,300.15,1019,,,94,4,198,,,,,,,,,75,500,Rain,light rain,10n
1533193200,2018-08-02 07:00:00 +0000 UTC,4366164,,,,297.04,294.15,300.15,1018,,,94,2,216,,,,,,,,,40,500,Rain,light rain,10n
1533193200,2018-08-02 07:00:00 +0000 UTC,4366164,,,,297.04,294.15,300.15,1018,,,94,2,216,,,,,,,,,40,701,Mist,mist,50n
1533196800,2018-08-02 08:00:00 +0000 UTC,4366164,,,,296.76,294.15,299.15,1018,,,100,3,213,,,,,,,,,1,800,Clear,sky is clear,01n
1533200400,2018-08-02 09:00:00 +0000 UTC,4366164,,,,296.15,294.15,298.15,1019,,,94,3,213,,,,,,,,,75,803,Clouds,broken clouds,04n
1533204000,2018-08-02 10:00:00 +0000 UTC,4366164,,,,296.09,294.15,298.15,1019,,,88,3,213,,,,,,,,,75,803,Clouds,broken clouds,04n
1533207600,2018-08-02 11:00:00 +0000 UTC,4366164,,,,296.09,294.15,298.15,1019,,,88,2,221,,,,,,,,,75,803,Clouds,broken clouds,04d
1533211200,2018-08-02 12:00:00 +0000 UTC,4366164,,,,296.15,294.15,298.15,1020,,,94,2,170,,,,,,,,,90,804,Clouds,overcast clouds,04d
1533214800,2018-08-02 13:00:00 +0000 UTC,4366164,,,,297.45,296.15,299.15,1020,,,88,2,170,,,,,,,,,90,804,Clouds,overcast clouds,04d
1533218400,2018-08-02 14:00:00 +0000 UTC,4366164,,,,298.39,296.15,300.15,1020,,,88,3,160,,,,,,,,,90,300,Drizzle,light intensity drizzle,09d
1533222000,2018-08-02 15:00:00 +0000 UTC,4366164,,,,299.04,297.15,301.15,1020,,,83,2,160,,,,,,,,,90,701,Mist,mist,50d
1533225600,2018-08-02 16:00:00 +0000 UTC,4366164,,,,300.43,298.15,303.15,1020,,,74,2,190,,,,,,,,,40,500,Rain,light rain,10d
1533229200,2018-08-02 17:00:00 +0000 UTC,4366164,,,,301.05,299.15,303.15,1020,,,83,1,270,,,,,,,,,20,300,Drizzle,light intensity drizzle,09d
1533229200,2018-08-02 17:00:00 +0000 UTC,4366164,,,,301.05,299.15,303.15,1020,,,83,1,270,,,,,,,,,20,500,Rain,light rain,10d
1533232800,2018-08-02 18:00:00 +0000 UTC,4366164,,,,301.32,297.15,304.15,1019,,,79,3,175,,,,,,,,,75,502,Rain,heavy intensity rain,10d
1533232800,2018-08-02 18:00:00 +0000 UTC,4366164,,,,301.32,297.15,304.15,1019,,,79,3,175,,,,,,,,,75,211,Thunderstorm,thunderstorm,11d
1533232800,2018-08-02 18:00:00 +0000 UTC,4366164,,,,301.32,297.15,304.15,1019,,,79,3,175,,,,,,,,,75,701,Mist,mist,50d
1533236400,2018-08-02 19:00:00 +0000 UTC,4366164,,,,300.65,296.15,305.15,1019,,,66,2,180,,,,,,,,,40,211,Thunderstorm,thunderstorm,11d
1533236400,2018-08-02 19:00:00 +0000 UTC,4366164,,,,300.65,296.15,305.15,1019,,,66,2,180,,,,,,,,,40,741,Fog,fog,50d
1533236400,2018-08-02 19:00:00 +0000 UTC,4366164,,,,300.65,296.15,305.15,1019,,,66,2,180,,,,,,,,,40,501,Rain,moderate rain,10d
1533236400,2018-08-02 19:00:00 +0000 UTC,4366164,,,,300.65,296.15,305.15,1019,,,66,2,180,,,,,,,,,40,701,Mist,mist,50d
1533236400,2018-08-02 19:00:00 +0000 UTC,4366164,,,,300.65,296.15,305.15,1019,,,66,2,180,,,,,,,,,40,721,Haze,haze,50d
1533240000,2018-08-02 20:00:00 +0000 UTC,4366164,,,,298.46,295.15,304.15,1019,,,88,2,350,,,,,,,,,75,211,Thunderstorm,proximity thunderstorm,11d
1533240000,2018-08-02 20:00:00 +0000 UTC,4366164,,,,298.46,295.15,304.15,1019,,,88,2,350,,,,,,,,,75,501,Rain,moderate rain,10d
1533240000,2018-08-02 20:00:00 +0000 UTC,4366164,,,,298.46,295.15,304.15,1019,,,88,2,350,,,,,,,,,75,701,Mist,mist,50d
1533243600,2018-08-02 21:00:00 +0000 UTC,4366164,,,,297.94,295.15,300.15,1019,,,88,4,140,,,,,,,,,90,502,Rain,heavy intensity rain,10d
1533243600,2018-08-02 21:00:00 +0000 UTC,4366164,,,,297.94,295.15,300.15,1019,,,88,4,140,,,,,,,,,90,211,Thunderstorm,proximity thunderstorm,11d
1533243600,2018-08-02 21:00:00 +0000 UTC,4366164,,,,297.94,295.15,300.15,1019,,,88,4,140,,,,,,,,,90,701,Mist,mist,50d
1533243600,2018-08-02 21:00:00 +0000 UTC,4366164,,,,297.94,295.15,300.15,1019,,,88,4,140,,,,,,,,,90,741,Fog,fog,50d
1533247200,2018-08-02 22:00:00 +0000 UTC,4366164,,,,298.04,295.15,300.15,1019,,,88,2,130,,,,,,,,,75,500,Rain,light rain,10d
1533247200,2018-08-02 22:00:00 +0000 UTC,4366164,,,,298.04,295.15,300.15,1019,,,88,2,130,,,,,,,,,75,701,Mist,mist,50d
1533247200,2018-08-02 22:00:00 +0000 UTC,4366164,,,,298.04,295.15,300.15,1019,,,88,2,130,,,,,,,,,75,201,Thunderstorm,thunderstorm with rain,11d
1533250800,2018-08-02 23:00:00 +0000 UTC,4366164,,,,298.75,297.15,300.15,1019,,,83,3,160,,,,,,,,,90,500,Rain,light rain,10d
1533250800,2018-08-02 23:00:00 +0000 UTC,4366164,,,,298.75,297.15,300.15,1019,,,83,3,160,,,,,,,,,90,701,Mist,mist,50d
1533250800,2018-08-02 23:00:00 +0000 UTC,4366164,,,,298.75,297.15,300.15,1019,,,83,3,160,,,,,,,,,90,211,Thunderstorm,thunderstorm,11d
1533254400,2018-08-03 00:00:00 +0000 UTC,4366164,,,,298.68,297.15,300.15,1019,,,94,2,207,,,,,,,,,40,500,Rain,light rain,10d
1533258000,2018-08-03 01:00:00 +0000 UTC,4366164,,,,298.1,296.15,299.15,1019,,,100,2,207,,,,,,,,,40,802,Clouds,scattered clouds,03n
1533261600,2018-08-03 02:00:00 +0000 UTC,4366164,,,,297.51,296.15,299.15,1019,,,100,1,194,,,,,,,,,1,300,Drizzle,light intensity drizzle,09n
1533261600,2018-08-03 02:00:00 +0000 UTC,4366164,,,,297.51,296.15,299.15,1019,,,100,1,194,,,,,,,,,1,501,Rain,moderate rain,10n
1533265200,2018-08-03 03:00:00 +0000 UTC,4366164,,,,297.1,295.15,299.15,1019,,,100,1,194,,,,,,,,,1,500,Rain,light rain,10n
1533268800,2018-08-03 04:00:00 +0000 UTC,4366164,,,,296.63,295.15,298.15,1020,,,94,1,194,,,,,,,,,40,802,Clouds,scattered clouds,03n
1533272400,2018-08-03 05:00:00 +0000 UTC,4366164,,,,296.51,295.15,298.15,1020,,,94,1,164,,,,,,,,,40,701,Mist,mist,50n
1533276000,2018-08-03 06:00:00 +0000 UTC,4366164,,,,296.1,294.15,298.15,1021,,,94,4,220,,,,,,,,,1,701,Mist,mist,50n
1533279600,2018-08-03 07:00:00 +0000 UTC,4366164,,,,295.93,294.15,297.15,1020,,,88,2,180,,,,,,,,,90,804,Clouds,overcast clouds,04n
1533283200,2018-08-03 08:00:00 +0000 UTC,4366164,,,,295.82,294.15,297.15,1020,,,94,2,170,,,,,,,,,90,804,Clouds,overcast clouds,04n
1533286800,2018-08-03 09:00:00 +0000 UTC,4366164,,,,295.65,294.15,297.15,1020,,,94,1,170,,,,,,,,,40,802,Clouds,scattered clouds,03n
1533290400,2018-08-03 10:00:00 +0000 UTC,4366164,,,,295.76,294.15,297.15,1020,,,94,2,203,,,,,,,,,90,804,Clouds,overcast clouds,04n
1533294000,2018-08-03 11:00:00 +0000 UTC,4366164,,,,295.76,294.15,297.15,1021,,,88,4,190,,,,,,,,,90,804,Clouds,overcast clouds,04d
1533297600,2018-08-03 12:00:00 +0000 UTC,4366164,,,,296.09,295.15,297.15,1021,,,100,1,130,,,,,,,,,90,501,Rain,moderate rain,10d
1533301200,2018-08-03 13:00:00 +0000 UTC,4366164,,,,296.56,295.15,298.15,1021,,,94,1,170,,,,,,,,,90,500,Rain,light rain,10d
1533304800,2018-08-03 14:00:00 +0000 UTC,4366164,,,,297.56,296.15,299.15,1021,,,94,2,160,,,,,,,,,90,701,Mist,mist,50d
1533304800,2018-08-03 14:00:00 +0000 UTC,4366164,,,,297.56,296.15,299.15,1021,,,94,2,160,,,,,,,,,90,500,Rain,light rain,10d
1533308400,2018-08-03 15:00:00 +0000 UTC,4366164,,,,298.09,296.15,300.15,1022,,,83,2,170,,,,,,,,,90,500,Rain,light rain,10d
1533312000,2018-08-03 16:00:00 +0000 UTC,4366164,,,,299.15,298.15,301.15,1021,,,83,4,190,,,,,,,,,75,300,Drizzle,light intensity drizzle,09d
1533315600,2018-08-03 17:00:00 +0000 UTC,4366164,,,,300.04,298.15,302.15,1021,,,69,7,210,,,,,,,,,75,500,Rain,light rain,10d
1533319200,2018-08-03 18:00:00 +0000 UTC,4366164,,,,300.65,299.15,303.15,1021,,,78,3,180,,,,,,,,,75,500,Rain,light rain,10d
1533319200,2018-08-03 18:00:00 +0000 UTC,4366164,,,,300.65,299.15,303.15,1021,,,78,3,180,,,,,,,,,75,300,Drizzle,light intensity drizzle,09d
1533322800,2018-08-03 19:00:00 +0000 UTC,4366164,,,,300.39,298.15,302.15,1020,,,69,2,160,,,,,,,,,75,300,Drizzle,light intensity drizzle,09d
1533322800,2018-08-03 19:00:00 +0000 UTC,4366164,,,,300.39,298.15,302.15,1020,,,69,2,160,,,,,,,,,75,500,Rain,light rain,10d
1533326400,2018-08-03 20:00:00 +0000 UTC,4366164,,,,300.86,299.15,302.15,1020,,,69,1,180,,,,,,,,,40,500,Rain,light rain,10d
1533330000,2018-08-03 21:00:00 +0000 UTC,4366164,,,,301.02,300.15,302.15,1019,,,69,2,150,,,,,,,,,40,500,Rain,light rain,10d
1533330000,2018-08-03 21:00:00 +0000 UTC,4366164,,,,301.02,300.15,302.15,1019,,,69,2,150,,,,,,,,,40,701,Mist,mist,50d
1533333600,2018-08-03 22:00:00 +0000 UTC,4366164,,,,300.21,299.15,301.15,1019,,,78,3,150,,,,,,,,,75,500,Rain,light rain,10d
1533337200,2018-08-03 23:00:00 +0000 UTC,4366164,,,,299.22,297.15,302.15,1019,,,88,1,210,,,,,,,,,20,500,Rain,light rain,10d
1533337200,2018-08-03 23:00:00 +0000 UTC,4366164,,,,299.22,297.15,302.15,1019,,,88,1,210,,,,,,,,,20,211,Thunderstorm,thunderstorm,11d
1533340800,2018-08-04 00:00:00 +0000 UTC,4366164,,,,298.78,297.15,301.15,1019,,,94,3,188,,,,,,,,,1,501,Rain,moderate rain,10d
1533340800,2018-08-04 00:00:00 +0000 UTC,4366164,,,,298.78,297.15,301.15,1019,,,94,3,188,,,,,,,,,1,201,Thunderstorm,thunderstorm with rain,11d
1533340800,2018-08-04 00:00:00 +0000 UTC,4366164,,,,298.78,297.15,301.15,1019,,,94,3,188,,,,,,,,,1,701,Mist,mist,50d
1533344400,2018-08-04 01:00:00 +0000 UTC,4366164,,,,297.77,295.15,300.15,1019,,,94,3,188,,,,,,,,,40,502,Rain,heavy intensity rain,10n
1533348000,2018-08-04 02:00:00 +0000 UTC,4366164,,,,297.46,295.15,299.15,1020,,,88,2,193,,,,,,,,,90,501,Rain,moderate rain,10n
1533348000,2018-08-04 02:00:00 +0000 UTC,4366164,,,,297.46,295.15,299.15,1020,,,88,2,193,,,,,,,,,90,300,Drizzle,light intensity drizzle,09n
1533348000,2018-08-04 02:00:00 +0000 UTC,4366164,,,,297.46,295.15,299.15,1020,,,88,2,193,,,,,,,,,90,701,Mist,mist,50n
1533351600,2018-08-04 03:00:00 +0000 UTC,4366164,,,,296.97,294.15,299.15,1019,,,94,2,193,,,,,,,,,90,501,Rain,moderate rain,10n
1533351600,2018-08-04 03:00:00 +0000 UTC,4366164,,,,296.97,294.15,299.15,1019,,,94,2,193,,,,,,,,,90,701,Mist,mist,50n
1533355200,2018-08-04 04:00:00 +0000 UTC,4366164,,,,296.89,296.15,299.15,1019,,,94,2,193,,,,,,,,,40,502,Rain,heavy intensity rain,10n
1533355200,2018-08-04 04:00:00 +0000 UTC,4366164,,,,296.89,296.15,299.15,1019,,,94,2,193,,,,,,,,,40,701,Mist,mist,50n
1533358800,2018-08-04 05:00:00 +0000 UTC,4366164,,,,297.08,296.15,299.15,1019,,,94,3,224,,,,,,,,,40,500,Rain,light rain,10n
1533362400,2018-08-04 06:00:00 +0000 UTC,4366164,,,,296.69,295.15,298.15,1019,,,100,1,280,,,,,,,,,90,502,Rain,heavy intensity rain,10n
1533362400,2018-08-04 06:00:00 +0000 UTC,4366164,,,,296.69,295.15,298.15,1019,,,100,1,280,,,,,,,,,90,701,Mist,mist,50n
1533366000,2018-08-04 07:00:00 +0000 UTC,4366164,,,,296.22,295.15,298.15,1018,,,94,1,170,,,,,,,,,90,500,Rain,light rain,10n
1533366000,2018-08-04 07:00:00 +0000 UTC,4366164,,,,296.22,295.15,298.15,1018,,,94,1,170,,,,,,,,,90,701,Mist,mist,50n
1533366000,2018-08-04 07:00:00 +0000 UTC,4366164,,,,296.22,295.15,298.15,1018,,,94,1,170,,,,,,,,,90,302,Drizzle,heavy intensity drizzle,09n
1533369600,2018-08-04 08:00:00 +0000 UTC,4366164,,,,295.82,294.15,297.15,1018,,,100,3,180,,,,,,,,,90,502,Rain,heavy intensity rain,10n
1533369600,2018-08-04 08:00:00 +0000 UTC,4366164,,,,295.82,294.15,297.15,1018,,,100,3,180,,,,,,,,,90,701,Mist,mist,50n
1533369600,2018-08-04 08:00:00 +0000 UTC,4366164,,,,295.82,294.15,297.15,1018,,,100,3,180,,,,,,,,,90,300,Drizzle,light intensity drizzle,09n
1533373200,2018-08-04 09:00:00 +0000 UTC,4366164,,,,295.55,294.15,297.15,1019,,,100,4,220,,,,,,,,,90,300,Drizzle,light intensity drizzle,09n
1533373200,2018-08-04 09:00:00 +0000 UTC,4366164,,,,295.55,294.15,297.15,1019,,,100,4,220,,,,,,,,,90,500,Rain,light rain,10n
1533373200,2018-08-04 09:00:00 +0000 UTC,4366164,,,,295.55,294.15,297.15,1019,,,100,4,220,,,,,,,,,90,701,Mist,mist,50n
1533376800,2018-08-04 10:00:00 +0000 UTC,4366164,,,,295.53,294.15,298.15,1019,,,100,4,240,,,,,,,,,90,741,Fog,fog,50n
1533376800,2018-08-04 10:00:00 +0000 UTC,4366164,,,,295.53,294.15,298.15,1019,,,100,4,240,,,,,,,,,90,701,Mist,mist,50n
1533380400,2018-08-04 11:00:00 +0000 UTC,4366164,,,,295.28,294.15,297.15,1020,,,100,2,280,,,,,,,,,1,701,Mist,mist,50d
1533380400,2018-08-04 11:00:00 +0000 UTC,4366164,,,,295.28,294.15,297.15,1020,,,100,2,280,,,,,,,,,1,741,Fog,fog,50d
1533384000,2018-08-04 12:00:00 +0000 UTC,4366164,,,,295.34,294.15,297.15,1020,,,94,3,280,,,,,,,,,75,741,Fog,fog,50d
1533387600,2018-08-04 13:00:00 +0000 UTC,4366164,,,,296.27,295.15,298.15,1021,,,83,3,290,,,,,,,,,20,701,Mist,mist,50d
1533391200,2018-08-04 14:00:00 +0000 UTC,4366164,,,,297.15,296.15,298.15,1021,,,83,2,260,,,,,,,,,90,804,Clouds,overcast clouds,04d
1533394800,2018-08-04 15:00:00 +0000 UTC,4366164,,,,298.91,297.15,300.15,1022,,,78,4,310,,,,,,,,,75,803,Clouds,broken clouds,04d
1533398400,2018-08-04 16:00:00 +0000 UTC,4366164,,,,300.32,298.15,302.15,1021,,,74,1,300,,,,,,,,,75,803,Clouds,broken clouds,04d
1533402000,2018-08-04 17:00:00 +0000 UTC,4366164,,,,300.98,299.15,302.15,1021,,,62,2,320,,,,,,,,,75,803,Clouds,broken clouds,04d
1533405600,2018-08-04 18:00:00 +0000 UTC,4366164,,,,301.68,300.15,303.15,1021,,,61,1,240,,,,,,,,,40,721,Haze,haze,50d
1533409200,2018-08-04 19:00:00 +0000 UTC,4366164,,,,302.6,301.15,304.15,1020,,,58,2,240,,,,,,,,,1,800,Clear,sky is clear,01d
1533412800,2018-08-04 20:00:00 +0000 UTC,4366164,,,,303.51,302.15,305.15,1020,,,55,2,320,,,,,,,,,40,802,Clouds,scattered clouds,03d
1533416400,2018-08-04 21:00:00 +0000 UTC,4366164,,,,303.8,302.15,305.15,1020,,,51,2,280,,,,,,,,,1,800,Clear,sky is clear,01d
1533420000,2018-08-04 22:00:00 +0000 UTC,4366164,,,,303.98,302.15,305.15,1020,,,51,1,250,,,,,,,,,1,800,Clear,sky is clear,01d
1533423600,2018-08-04 23:00:00 +0000 UTC,4366164,,,,303.68,302.15,305.15,1020,,,51,1,250,,,,,,,,,1,800,Clear,sky is clear,01d
1533427200,2018-08-05 00:00:00 +0000 UTC,4366164,,,,302.57,299.15,305.15,1020,,,69,1,251,,,,,,,,,1,800,Clear,sky is clear,01d
1533430800,2018-08-05 01:00:00 +0000 UTC,4366164,,,,300.28,296.15,304.15,1020,,,78,1,251,,,,,,,,,1,800,Clear,sky is clear,01n
1533434400,2018-08-05 02:00:00 +0000 UTC,4366164,,,,297.86,294.15,301.15,1021,,,88,1,227,,,,,,,,,1,800,Clear,sky is clear,01n
1533438000,2018-08-05 03:00:00 +0000 UTC,4366164,,,,297.1,294.15,301.15,1021,,,94,1,227,,,,,,,,,1,800,Clear,sky is clear,01n
1533441600,2018-08-05 04:00:00 +0000 UTC,4366164,,,,296.45,293.15,300.15,1021,,,94,1,227,,,,,,,,,1,701,Mist,mist,50n
1533445200,2018-08-05 05:00:00 +0000 UTC,4366164,,,,296.16,293.15,300.15,1021,,,100,1,222,,,,,,,,,1,701,Mist,mist,50n
1533448800,2018-08-05 06:00:00 +0000 UTC,4366164,,,,295.57,293.15,299.15,1021,,,100,1,222,,,,,,,,,1,701,Mist,mist,50n
1533452400,2018-08-05 07:00:00 +0000 UTC,4366164,,,,295.21,293.15,298.15,1021,,,100,1,215,,,,,,,,,1,701,Mist,mist,50n
1533456000,2018-08-05 08:00:00 +0000 UTC,4366164,,,,294.84,292.15,297.15,1021,,,94,1,225,,,,,,,,,1,741,Fog,fog,50n
1533459600,2018-08-05 09:00:00 +0000 UTC,4366164,,,,294.9,293.15,297.15,1021,,,94,1,225,,,,,,,,,1,701,Mist,mist,50n
1533459600,2018-08-05 09:00:00 +0000 UTC,4366164,,,,294.9,293.15,297.15,1021,,,94,1,225,,,,,,,,,1,741,Fog,fog,50n
1533463200,2018-08-05 10:00:00 +0000 UTC,4366164,,,,294.51,291.15,298.15,1022,,,100,1,225,,,,,,,,,1,701,Mist,mist,50n
1533463200,2018-08-05 10:00:00 +0000 UTC,4366164,,,,294.51,291.15,298.15,1022,,,100,1,225,,,,,,,,,1,741,Fog,fog,50n
1533466800,2018-08-05 11:00:00 +0000 UTC,4366164,,,,294.16,291.15,297.15,1022,,,100,1,224,,,,,,,,,1,701,Mist,mist,50d
1533466800,2018-08-05 11:00:00 +0000 UTC,4366164,,,,294.16,291.15,297.15,1022,,,100,1,224,,,,,,,,,1,741,Fog,fog,50d
1533470400,2018-08-05 12:00:00 +0000 UTC,4366164,,,,295.16,293.15,298.15,1022,,,94,1,224,,,,,,,,,1,701,Mist,mist,50d
1533474000,2018-08-05 13:00:00 +0000 UTC,4366164,,,,297.65,295.15,300.15,1023,,,88,1,180,,,,,,,,,1,800,Clear,sky is clear,01d
1533477600,2018-08-05 14:00:00 +0000 UTC,4366164,,,,299.91,298.15,302.15,1023,,,69,1,199,,,,,,,,,1,800,Clear,sky is clear,01d
1533481200,2018-08-05 15:00:00 +0000 UTC,4366164,,,,301.5,300.15,303.15,1022,,,58,1,199,,,,,,,,,1,800,Clear,sky is clear,01d
1533484800,2018-08-05 16:00:00 +0000 UTC,4366164,,,,303.21,302.15,304.15,1022,,,58,1,199,,,,,,,,,1,721,Haze,haze,50d
1533488400,2018-08-05 17:00:00 +0000 UTC,4366164,,,,304.15,303.15,305.15,1022,,,52,1,216,,,,,,,,,40,721,Haze,haze,50d
